asset,t,mu_mix_synthetic_pct,mu_mix_real_pct
CMC200,143,0.5243095569312572,-1.4552528038620949
CMC200,144,0.5243095569312572,-1.4552528038620949
CMC200,145,0.5243095569312572,-1.4552528038620949
CMC200,146,0.5243095569312572,-1.4552528038620949
CMC200,147,0.5243095569312572,-1.4552528038620949
CMC200,148,0.5243095569312572,-1.4552528038620949
CMC200,149,0.5243095569312572,-1.4552528038620949
CMC200,150,0.5243095569312572,-1.4552528038620949
CMC200,151,0.5243095569312572,-1.4552528038620949
CMC200,152,0.5243095569312572,-1.4552528038620949
CMC200,153,0.5243095569312572,-1.4552528038620949
CMC200,154,0.5243095569312572,-1.4552528038620949
CMC200,155,0.5243095569312572,-1.4552528038620949
CMC200,156,0.5243095569312572,-1.4552528038620949
CMC200,157,0.5243095569312572,-1.4552528038620949
CMC200,158,0.5243095569312572,-1.4552528038620949
CMC200,159,0.5243095569312572,-1.4552528038620949
CMC200,160,0.5243095569312572,-1.4552528038620949
CMC200,161,0.5243095569312572,-1.4552528038620949
CMC200,162,0.5243095569312572,-1.4552528038620949
CMC200,163,0.5243095569312572,-1.4552528038620949
